,Strana,MinMajRate,HlasovaniId
8670,Piráti,0.17647058823529413,68075
8671,SPD,0.0,68075
8672,STAN,0.0,68075
8673,TOP09,0.0,68075
8674,TOP09,0.25,68075
8675,ČSSD,0.0,68075
8676,ČSSD,0.16666666666666666,68075
8677,ANO,0.0,68076
8678,KDU-ČSL,0.0,68076
8679,KSČM,0.0,68076
8680,ODS,0.0,68076
8681,Piráti,0.0,68076
8682,SPD,0.0,68076
8683,STAN,0.0,68076
8684,TOP09,0.0,68076
8685,ČSSD,0.0,68076
8686,ČSSD,0.125,68076
8687,ANO,0.0,68077
8688,KDU-ČSL,0.0,68077
8689,KSČM,0.0,68077
8690,KSČM,0.2222222222222222,68077
8691,ODS,0.0,68077
8692,ODS,0.058823529411764705,68077
8693,Piráti,0.0,68077
8694,Piráti,0.25,68077
8695,SPD,0.0,68077
8696,SPD,0.05263157894736842,68077
8697,STAN,0.0,68077
8698,STAN,0.3333333333333333,68077
8699,TOP09,0.0,68077
8700,ČSSD,0.0,68077
8701,ANO,0.0,68078
8702,KDU-ČSL,0.0,68078
8703,KSČM,0.0,68078
8704,ODS,0.0,68078
8705,Piráti,0.0,68078
8706,SPD,0.0,68078
8707,STAN,0.0,68078
8708,TOP09,0.0,68078
8709,ČSSD,0.0,68078
8710,ANO,0.0,68079
8711,KDU-ČSL,0.0,68079
8712,KSČM,0.0,68079
8713,ODS,0.0,68079
8714,ODS,0.14285714285714285,68079
8715,Piráti,0.0,68079
8716,SPD,0.0,68079
8717,STAN,0.0,68079
8718,TOP09,0.0,68079
8719,ČSSD,0.0,68079
8720,ANO,0.0,68080
8721,KDU-ČSL,0.0,68080
8722,KSČM,0.0,68080
8723,ODS,0.0,68080
8724,Piráti,0.0,68080
8725,SPD,0.0,68080
8726,ČSSD,0.0,68080
8727,ANO,0.0,68081
8728,KDU-ČSL,0.0,68081
8729,KSČM,0.0,68081
8730,ODS,0.0,68081
8731,ODS,0.06666666666666667,68081
8732,Piráti,0.0,68081
8733,SPD,0.0,68081
8734,STAN,0.0,68081
8735,TOP09,0.0,68081
8736,ČSSD,0.0,68081
8737,ANO,0.0,68082
8738,KDU-ČSL,0.0,68082
8739,KDU-ČSL,0.2,68082
8740,KSČM,0.0,68082
8741,ODS,0.0,68082
8742,Piráti,0.0,68082
8743,SPD,0.0,68082
8744,STAN,0.0,68082
8745,TOP09,0.0,68082
8746,TOP09,1.0,68082
8747,ČSSD,0.0,68082
8748,ANO,0.0,68083
8749,ANO,0.03225806451612903,68083
8750,KDU-ČSL,0.0,68083
8751,KSČM,0.0,68083
8752,ODS,0.0,68083
8753,Piráti,0.0,68083
8754,Piráti,0.2,68083
8755,SPD,0.0,68083
8756,STAN,0.0,68083
8757,TOP09,0.0,68083
8758,TOP09,0.25,68083
8759,ČSSD,0.0,68083
8760,ANO,0.0,68084
8761,ANO,0.015151515151515152,68084
8762,KDU-ČSL,0.0,68084
8763,KSČM,0.0,68084
8764,ODS,0.0,68084
8765,Piráti,0.0,68084
8766,SPD,0.0,68084
8767,STAN,0.0,68084
8768,TOP09,0.0,68084
8769,ČSSD,0.0,68084
8770,ČSSD,0.14285714285714285,68084
8771,ANO,0.0,68085
8772,ANO,0.01818181818181818,68085
8773,KDU-ČSL,0.0,68085
8774,KSČM,0.0,68085
8775,ODS,0.0,68085
8776,Piráti,0.0,68085
8777,SPD,0.0,68085
8778,SPD,0.05263157894736842,68085
8779,STAN,0.0,68085
8780,TOP09,0.0,68085
8781,TOP09,0.3333333333333333,68085
8782,ČSSD,0.0,68085
8783,ANO,0.0,68086
8784,KDU-ČSL,0.0,68086
8785,KSČM,0.0,68086
8786,ODS,0.0,68086
8787,Piráti,0.0,68086
8788,SPD,0.0,68086
8789,STAN,0.0,68086
8790,TOP09,0.0,68086
8791,ČSSD,0.0,68086
8792,ANO,0.0,68087
8793,KDU-ČSL,0.0,68087
8794,KSČM,0.0,68087
8795,ODS,0.0,68087
8796,Piráti,0.0,68087
8797,SPD,0.0,68087
8798,STAN,0.0,68087
8799,TOP09,0.0,68087
8800,ČSSD,0.0,68087
8801,ANO,0.0,68088
8802,KDU-ČSL,0.0,68088
8803,KSČM,0.0,68088
8804,ODS,0.0,68088
8805,Piráti,0.0,68088
8806,SPD,0.0,68088
8807,STAN,0.0,68088
8808,TOP09,0.0,68088
8809,ČSSD,0.0,68088
8810,ANO,0.0,68089
8811,ANO,0.014084507042253521,68089
8812,KDU-ČSL,0.0,68089
8813,KSČM,0.0,68089
8814,KSČM,0.6666666666666666,68089
8815,ODS,0.0,68089
8816,Piráti,0.0,68089
8817,SPD,0.0,68089
8818,SPD,0.05263157894736842,68089
8819,STAN,0.0,68089
8820,TOP09,0.0,68089
8821,ČSSD,0.0,68089
8822,ANO,0.0,68090
8823,ANO,0.10526315789473684,68090
8824,KDU-ČSL,0.0,68090
8825,KSČM,0.0,68090
8826,ODS,0.0,68090
8827,Piráti,0.0,68090
8828,SPD,0.0,68090
8829,STAN,0.0,68090
8830,TOP09,0.0,68090
8831,ČSSD,0.0,68090
8832,ANO,0.0,68091
8833,KDU-ČSL,0.0,68091
8834,KSČM,0.0,68091
8835,ODS,0.0,68091
8836,Piráti,0.0,68091
8837,SPD,0.0,68091
8838,STAN,0.0,68091
8839,TOP09,0.0,68091
8840,ČSSD,0.0,68091
8841,ANO,0.0,68092
8842,KDU-ČSL,0.0,68092
8843,KSČM,0.0,68092
8844,ODS,0.0,68092
8845,Piráti,0.0,68092
8846,SPD,0.0,68092
8847,STAN,0.0,68092
8848,TOP09,0.0,68092
8849,ČSSD,0.0,68092
8850,ANO,0.0,68093
8851,KDU-ČSL,0.0,68093
8852,KSČM,0.0,68093
8853,ODS,0.0,68093
8854,Piráti,0.0,68093
8855,SPD,0.0,68093
8856,STAN,0.0,68093
8857,TOP09,0.0,68093
8858,ČSSD,0.0,68093
8859,ANO,0.0,68094
8860,KDU-ČSL,0.0,68094
8861,KSČM,0.0,68094
8862,ODS,0.0,68094
8863,Piráti,0.0,68094
8864,SPD,0.0,68094
8865,STAN,0.0,68094
8866,TOP09,0.0,68094
8867,ČSSD,0.0,68094
8868,ANO,0.0,68095
8869,KDU-ČSL,0.0,68095
8870,KSČM,0.0,68095
8871,ODS,0.0,68095
8872,Piráti,0.0,68095
8873,SPD,0.0,68095
8874,STAN,0.0,68095
8875,TOP09,0.0,68095
8876,ČSSD,0.0,68095
8877,ANO,0.0,68096
8878,KDU-ČSL,0.0,68096
8879,KSČM,0.0,68096
8880,ODS,0.0,68096
8881,Piráti,0.0,68096
8882,SPD,0.0,68096
8883,STAN,0.0,68096
8884,TOP09,0.0,68096
8885,ČSSD,0.0,68096
8886,ANO,0.0,68097
8887,KDU-ČSL,0.0,68097
8888,KSČM,0.0,68097
8889,ODS,0.0,68097
8890,Piráti,0.0,68097
8891,SPD,0.0,68097
8892,STAN,0.0,68097
8893,TOP09,0.0,68097
8894,ČSSD,0.0,68097
8895,ANO,0.0,68098
8896,KDU-ČSL,0.0,68098
8897,KSČM,0.0,68098
8898,ODS,0.0,68098
8899,Piráti,0.0,68098
8900,SPD,0.0,68098
8901,STAN,0.0,68098
8902,TOP09,0.0,68098
8903,ČSSD,0.0,68098
8904,ANO,0.0,68099
8905,KDU-ČSL,0.0,68099
8906,KSČM,0.0,68099
8907,ODS,0.0,68099
8908,Piráti,0.0,68099
8909,SPD,0.0,68099
8910,STAN,0.0,68099
8911,TOP09,0.0,68099
8912,ČSSD,0.0,68099
8913,ANO,0.0,68100
8914,KDU-ČSL,0.0,68100
8915,KSČM,0.0,68100
8916,ODS,0.0,68100
8917,SPD,0.0,68100
8918,STAN,0.0,68100
8919,TOP09,0.0,68100
8920,ČSSD,0.0,68100
8921,ANO,0.0,68101
8922,KDU-ČSL,0.0,68101
8923,KSČM,0.0,68101
8924,ODS,0.0,68101
8925,Piráti,0.0,68101
8926,SPD,0.0,68101
8927,STAN,0.0,68101
8928,TOP09,0.0,68101
8929,ČSSD,0.0,68101
8930,ANO,0.0,68102
8931,KDU-ČSL,0.0,68102
8932,KSČM,0.0,68102
8933,ODS,0.0,68102
8934,Piráti,0.0,68102
8935,SPD,0.0,68102
8936,STAN,0.0,68102
8937,TOP09,0.0,68102
8938,ČSSD,0.0,68102
8939,ANO,0.0,68103
8940,KDU-ČSL,0.0,68103
8941,KSČM,0.0,68103
8942,ODS,0.0,68103
8943,Piráti,0.0,68103
8944,Piráti,0.05,68103
8945,SPD,0.0,68103
8946,STAN,0.0,68103
8947,TOP09,0.0,68103
8948,ČSSD,0.0,68103
8949,ANO,0.0,68104
8950,KDU-ČSL,0.0,68104
8951,KSČM,0.0,68104
8952,ODS,0.0,68104
8953,Piráti,0.0,68104
8954,STAN,0.0,68104
8955,TOP09,0.0,68104
8956,ČSSD,0.0,68104
8957,ANO,0.0,68105
8958,KDU-ČSL,0.0,68105
8959,KSČM,0.0,68105
8960,ODS,0.0,68105
8961,Piráti,0.0,68105
8962,SPD,0.0,68105
8963,STAN,0.0,68105
8964,TOP09,0.0,68105
8965,ČSSD,0.0,68105
8966,ANO,0.0,68106
8967,ANO,0.01694915254237288,68106
8968,KDU-ČSL,0.0,68106
8969,ODS,0.0,68106
8970,Piráti,0.0,68106
8971,SPD,0.0,68106
8972,SPD,0.058823529411764705,68106
8973,TOP09,0.0,68106
8974,ČSSD,0.0,68106
8975,ANO,0.0,68107
8976,KDU-ČSL,0.0,68107
8977,ODS,0.0,68107
8978,Piráti,0.0,68107
8979,SPD,0.0,68107
8980,STAN,0.0,68107
8981,TOP09,0.0,68107
8982,ČSSD,0.0,68107
8983,ANO,0.0,68108
8984,KDU-ČSL,0.0,68108
8985,KSČM,0.0,68108
8986,ODS,0.0,68108
8987,Piráti,0.0,68108
8988,SPD,0.0,68108
8989,STAN,0.0,68108
8990,TOP09,0.0,68108
8991,ČSSD,0.0,68108
8992,ANO,0.0,68109
8993,ANO,0.029411764705882353,68109
8994,KDU-ČSL,0.0,68109
8995,KDU-ČSL,0.2857142857142857,68109
8996,KSČM,0.0,68109
8997,ODS,0.0,68109
8998,Piráti,0.0,68109
8999,SPD,0.0,68109
9000,STAN,0.0,68109
9001,TOP09,0.0,68109
9002,TOP09,0.3333333333333333,68109
9003,ČSSD,0.0,68109
9004,ČSSD,0.2,68109
9005,ANO,0.0,68110
9006,KDU-ČSL,0.0,68110
9007,KSČM,0.0,68110
9008,ODS,0.0,68110
9009,Piráti,0.0,68110
9010,STAN,0.0,68110
9011,TOP09,0.0,68110
9012,ČSSD,0.0,68110
9013,ČSSD,0.42857142857142855,68110
9014,ANO,0.0,68111
9015,KDU-ČSL,0.0,68111
9016,KSČM,0.0,68111
9017,ODS,0.0,68111
9018,Piráti,0.0,68111
9019,SPD,0.0,68111
9020,STAN,0.0,68111
9021,TOP09,0.0,68111
9022,ČSSD,0.0,68111
9023,ANO,0.0,68112
9024,KDU-ČSL,0.0,68112
9025,KSČM,0.0,68112
9026,ODS,0.0,68112
9027,Piráti,0.0,68112
9028,SPD,0.0,68112
9029,STAN,0.0,68112
9030,TOP09,0.0,68112
9031,TOP09,0.3333333333333333,68112
9032,ČSSD,0.0,68112
9033,ANO,0.0,68113
9034,KDU-ČSL,0.0,68113
9035,KSČM,0.0,68113
9036,ODS,0.0,68113
9037,Piráti,0.0,68113
9038,SPD,0.0,68113
9039,STAN,0.0,68113
9040,TOP09,0.0,68113
9041,ČSSD,0.0,68113
9042,ANO,0.0,68114
9043,KDU-ČSL,0.0,68114
9044,KSČM,0.0,68114
9045,ODS,0.0,68114
9046,Piráti,0.0,68114
9047,SPD,0.0,68114
9048,STAN,0.0,68114
9049,TOP09,0.0,68114
9050,ČSSD,0.0,68114
9051,ANO,0.0,68115
9052,KDU-ČSL,0.0,68115
9053,KSČM,0.0,68115
9054,ODS,0.0,68115
9055,Piráti,0.0,68115
9056,SPD,0.0,68115
9057,STAN,0.0,68115
9058,TOP09,0.0,68115
9059,ČSSD,0.0,68115
9060,ANO,0.0,68116
9061,KDU-ČSL,0.0,68116
9062,KSČM,0.0,68116
9063,ODS,0.0,68116
9064,Piráti,0.0,68116
9065,SPD,0.0,68116
9066,STAN,0.0,68116
9067,ČSSD,0.0,68116
9068,ANO,0.0,68117
9069,ANO,0.4444444444444444,68117
9070,KSČM,0.0,68117
9071,ODS,0.0,68117
9072,Piráti,0.0,68117
9073,SPD,0.0,68117
9074,STAN,0.0,68117
9075,ČSSD,0.0,68117
9076,ANO,0.0,68118
9077,KSČM,0.0,68118
9078,ODS,0.0,68118
9079,Piráti,0.0,68118
9080,Piráti,0.18181818181818182,68118
9081,SPD,0.0,68118
9082,STAN,0.0,68118
9083,TOP09,0.0,68118
9084,ČSSD,0.0,68118
9085,ANO,0.0,68119
9086,KDU-ČSL,0.0,68119
9087,KSČM,0.0,68119
9088,ODS,0.0,68119
9089,Piráti,0.0,68119
9090,SPD,0.0,68119
9091,TOP09,0.0,68119
9092,ČSSD,0.0,68119
9093,ANO,0.0,68120
9094,KDU-ČSL,0.0,68120
9095,KSČM,0.0,68120
9096,KSČM,0.5,68120
9097,ODS,0.0,68120
9098,Piráti,0.0,68120
9099,SPD,0.0,68120
9100,STAN,0.0,68120
9101,TOP09,0.0,68120
9102,ČSSD,0.0,68120
9103,ANO,0.0,68121
9104,KDU-ČSL,0.0,68121
9105,KSČM,0.0,68121
9106,ODS,0.0,68121
9107,Piráti,0.0,68121
9108,SPD,0.0,68121
9109,STAN,0.0,68121
9110,TOP09,0.0,68121
9111,ČSSD,0.0,68121
9112,ANO,0.0,68122
9113,KDU-ČSL,0.0,68122
9114,KDU-ČSL,0.3333333333333333,68122
9115,KSČM,0.0,68122
9116,ODS,0.0,68122
9117,Piráti,0.0,68122
9118,SPD,0.0,68122
9119,STAN,0.0,68122
9120,TOP09,0.0,68122
9121,ČSSD,0.0,68122
9122,ANO,0.0,68123
9123,KDU-ČSL,0.0,68123
9124,KSČM,0.0,68123
9125,ODS,0.0,68123
9126,Piráti,0.0,68123
9127,SPD,0.0,68123
9128,STAN,0.0,68123
9129,TOP09,0.0,68123
9130,ČSSD,0.0,68123
9131,ANO,0.0,68124
9132,KDU-ČSL,0.0,68124
9133,KSČM,0.0,68124
9134,ODS,0.0,68124
9135,SPD,0.0,68124
9136,STAN,0.0,68124
9137,TOP09,0.0,68124
9138,ČSSD,0.0,68124
9139,ANO,0.0,68125
9140,KDU-ČSL,0.0,68125
9141,KSČM,0.0,68125
9142,KSČM,0.09090909090909091,68125
9143,ODS,0.0,68125
9144,Piráti,0.0,68125
9145,SPD,0.0,68125
9146,TOP09,0.0,68125
9147,ČSSD,0.0,68125
9148,ANO,0.0,68126
9149,ANO,1.0,68126
9150,KSČM,0.0,68126
9151,ODS,0.0,68126
9152,SPD,0.0,68126
9153,STAN,0.0,68126
9154,TOP09,0.0,68126
9155,ČSSD,0.0,68126
9156,ČSSD,0.1111111111111111,68126
9157,ANO,0.0,68127
9158,KDU-ČSL,0.0,68127
9159,KSČM,0.0,68127
9160,ODS,0.0,68127
9161,Piráti,0.0,68127
9162,SPD,0.0,68127
9163,STAN,0.0,68127
9164,TOP09,0.0,68127
9165,ČSSD,0.0,68127
9166,ANO,0.0,68128
9167,KDU-ČSL,0.0,68128
9168,KSČM,0.0,68128
9169,ODS,0.0,68128
9170,Piráti,0.0,68128
9171,STAN,0.0,68128
9172,TOP09,0.0,68128
9173,ČSSD,0.0,68128
9174,ANO,0.0,68129
9175,KDU-ČSL,0.0,68129
9176,KSČM,0.0,68129
9177,Piráti,0.0,68129
9178,SPD,0.0,68129
9179,STAN,0.0,68129
9180,TOP09,0.0,68129
9181,ČSSD,0.0,68129
9182,ANO,0.0,68130
9183,KDU-ČSL,0.0,68130
9184,KSČM,0.0,68130
9185,KSČM,0.07142857142857142,68130
9186,ODS,0.0,68130
9187,Piráti,0.0,68130
9188,Piráti,0.4444444444444444,68130
9189,SPD,0.0,68130
9190,STAN,0.0,68130
9191,TOP09,0.0,68130
9192,ČSSD,0.0,68130
9193,ANO,0.0,68131
9194,KDU-ČSL,0.0,68131
9195,KSČM,0.0,68131
9196,ODS,0.0,68131
9197,Piráti,0.0,68131
9198,Piráti,0.058823529411764705,68131
9199,SPD,0.0,68131
9200,STAN,0.0,68131
9201,TOP09,0.0,68131
9202,ČSSD,0.0,68131
9203,ANO,0.0,68132
9204,KDU-ČSL,0.0,68132
9205,KSČM,0.0,68132
9206,ODS,0.0,68132
9207,Piráti,0.0,68132
9208,STAN,0.0,68132
9209,TOP09,0.0,68132
9210,TOP09,0.25,68132
9211,ČSSD,0.0,68132
9212,ANO,0.0,68133
9213,KDU-ČSL,0.0,68133
9214,KSČM,0.0,68133
9215,Piráti,0.0,68133
9216,SPD,0.0,68133
9217,STAN,0.0,68133
9218,TOP09,0.0,68133
9219,ČSSD,0.0,68133
9220,ANO,0.0,68134
9221,KDU-ČSL,0.0,68134
9222,KSČM,0.0,68134
9223,KSČM,0.07142857142857142,68134
9224,Piráti,0.0,68134
9225,STAN,0.0,68134
9226,STAN,0.25,68134
9227,TOP09,0.0,68134
9228,ČSSD,0.0,68134
9229,ANO,0.0,68135
9230,KDU-ČSL,0.0,68135
9231,KSČM,0.0,68135
9232,Piráti,0.0,68135
9233,SPD,0.0,68135
9234,ČSSD,0.0,68135
9235,ANO,0.0,68136
9236,KDU-ČSL,0.0,68136
9237,KSČM,0.0,68136
9238,ODS,0.0,68136
9239,Piráti,0.0,68136
9240,SPD,0.0,68136
9241,STAN,0.0,68136
9242,TOP09,0.0,68136
9243,ČSSD,0.0,68136
9244,ANO,0.0,68137
9245,KDU-ČSL,0.0,68137
9246,KSČM,0.0,68137
9247,ODS,0.0,68137
9248,Piráti,0.0,68137
9249,SPD,0.0,68137
9250,STAN,0.0,68137
9251,TOP09,0.0,68137
9252,ČSSD,0.0,68137
9253,ANO,0.0,68138
9254,ANO,0.015873015873015872,68138
9255,KDU-ČSL,0.0,68138
9256,KSČM,0.0,68138
9257,ODS,0.0,68138
9258,ODS,0.05,68138
9259,Piráti,0.0,68138
9260,SPD,0.0,68138
9261,STAN,0.0,68138
9262,TOP09,0.0,68138
9263,ČSSD,0.0,68138
9264,ANO,0.0,68139
9265,ANO,0.016129032258064516,68139
9266,KDU-ČSL,0.0,68139
9267,KSČM,0.0,68139
9268,ODS,0.0,68139
9269,Piráti,0.0,68139
9270,SPD,0.0,68139
9271,STAN,0.0,68139
9272,TOP09,0.0,68139
9273,ČSSD,0.0,68139
9274,ANO,0.0,68140
9275,KDU-ČSL,0.0,68140
9276,KSČM,0.0,68140
9277,ODS,0.0,68140
9278,Piráti,0.0,68140
9279,SPD,0.0,68140
9280,STAN,0.0,68140
9281,TOP09,0.0,68140
9282,ČSSD,0.0,68140
9283,ANO,0.0,68141
9284,KDU-ČSL,0.0,68141
9285,KSČM,0.0,68141
9286,ODS,0.0,68141
9287,Piráti,0.0,68141
9288,SPD,0.0,68141
9289,STAN,0.0,68141
9290,TOP09,0.0,68141
9291,ČSSD,0.0,68141
9292,ANO,0.0,68142
9293,ANO,0.01639344262295082,68142
9294,KDU-ČSL,0.0,68142
9295,KSČM,0.0,68142
9296,KSČM,0.09090909090909091,68142
9297,ODS,0.0,68142
9298,Piráti,0.0,68142
9299,SPD,0.0,68142
9300,STAN,0.0,68142
9301,ČSSD,0.0,68142
9302,ANO,0.0,68143
9303,KDU-ČSL,0.0,68143
9304,KSČM,0.0,68143
9305,ODS,0.0,68143
9306,Piráti,0.0,68143
9307,SPD,0.0,68143
9308,STAN,0.0,68143
9309,TOP09,0.0,68143
9310,ČSSD,0.0,68143
9311,ANO,0.0,68145
9312,ANO,0.015873015873015872,68145
9313,KDU-ČSL,0.0,68145
9314,KSČM,0.0,68145
9315,ODS,0.0,68145
9316,Piráti,0.0,68145
9317,SPD,0.0,68145
9318,STAN,0.0,68145
9319,TOP09,0.0,68145
9320,ČSSD,0.0,68145
9321,ANO,0.0,68146
9322,KSČM,0.0,68146
9323,Piráti,0.0,68146
9324,SPD,0.0,68146
9325,STAN,0.0,68146
9326,TOP09,0.0,68146
9327,ČSSD,0.0,68146
9328,ANO,0.0,68147
9329,KDU-ČSL,0.0,68147
9330,KSČM,0.0,68147
9331,Piráti,0.0,68147
9332,SPD,0.0,68147
9333,STAN,0.0,68147
9334,TOP09,0.0,68147
9335,ČSSD,0.0,68147
9336,ANO,0.0,68148
9337,KDU-ČSL,0.0,68148
9338,KSČM,0.0,68148
9339,ODS,0.0,68148
9340,Piráti,0.0,68148
9341,SPD,0.0,68148
9342,STAN,0.0,68148
9343,TOP09,0.0,68148
9344,ČSSD,0.0,68148
9345,ANO,0.0,68149
9346,KDU-ČSL,0.0,68149
9347,KSČM,0.0,68149
9348,ODS,0.0,68149
9349,Piráti,0.0,68149
9350,SPD,0.0,68149
9351,STAN,0.0,68149
9352,TOP09,0.0,68149
9353,ČSSD,0.0,68149
9354,ANO,0.0,68150
9355,KDU-ČSL,0.0,68150
9356,KSČM,0.0,68150
9357,ODS,0.0,68150
9358,Piráti,0.0,68150
9359,SPD,0.0,68150
9360,STAN,0.0,68150
9361,TOP09,0.0,68150
9362,ČSSD,0.0,68150
9363,ANO,0.0,68151
9364,KDU-ČSL,0.0,68151
9365,KSČM,0.0,68151
9366,ODS,0.0,68151
9367,Piráti,0.0,68151
9368,SPD,0.0,68151
9369,STAN,0.0,68151
9370,TOP09,0.0,68151
9371,ČSSD,0.0,68151
9372,ANO,0.0,68152
9373,KDU-ČSL,0.0,68152
9374,ODS,0.0,68152
9375,Piráti,0.0,68152
9376,STAN,0.0,68152
9377,TOP09,0.0,68152
9378,ČSSD,0.0,68152
9379,ANO,0.0,68153
9380,KDU-ČSL,0.0,68153
9381,KSČM,0.0,68153
9382,ODS,0.0,68153
9383,Piráti,0.0,68153
9384,SPD,0.0,68153
9385,STAN,0.0,68153
9386,TOP09,0.0,68153
9387,ČSSD,0.0,68153
9388,ANO,0.0,68154
9389,KDU-ČSL,0.0,68154
9390,ODS,0.0,68154
9391,Piráti,0.0,68154
9392,SPD,0.0,68154
9393,STAN,0.0,68154
9394,TOP09,0.0,68154
9395,ČSSD,0.0,68154
9396,ČSSD,0.3333333333333333,68154
9397,ANO,0.0,68155
9398,ANO,0.01639344262295082,68155
9399,KDU-ČSL,0.0,68155
9400,KSČM,0.0,68155
9401,ODS,0.0,68155
9402,Piráti,0.0,68155
9403,SPD,0.0,68155
9404,STAN,0.0,68155
9405,TOP09,0.0,68155
9406,ČSSD,0.0,68155
9407,ANO,0.0,68156
9408,KDU-ČSL,0.0,68156
9409,KSČM,0.0,68156
9410,ODS,0.0,68156
9411,ODS,0.3,68156
9412,Piráti,0.0,68156
9413,STAN,0.0,68156
9414,TOP09,0.0,68156
9415,ČSSD,0.0,68156
9416,ANO,0.0,68157
9417,KDU-ČSL,0.0,68157
9418,KSČM,0.0,68157
9419,ODS,0.0,68157
9420,Piráti,0.0,68157
9421,SPD,0.0,68157
9422,TOP09,0.0,68157
9423,ČSSD,0.0,68157
9424,ANO,0.0,68158
9425,ANO,0.038461538461538464,68158
9426,KDU-ČSL,0.0,68158
9427,KDU-ČSL,0.14285714285714285,68158
9428,KSČM,0.0,68158
9429,ODS,0.0,68158
9430,Piráti,0.0,68158
9431,SPD,0.0,68158
9432,STAN,0.0,68158
9433,TOP09,0.0,68158
9434,ČSSD,0.0,68158
9435,ANO,0.0,68159
9436,KDU-ČSL,0.0,68159
9437,KSČM,0.0,68159
9438,ODS,0.0,68159
9439,Piráti,0.0,68159
9440,SPD,0.0,68159
9441,STAN,0.0,68159
9442,TOP09,0.0,68159
9443,ČSSD,0.0,68159
9444,ANO,0.0,68160
9445,KDU-ČSL,0.0,68160
9446,KSČM,0.0,68160
9447,ODS,0.0,68160
9448,Piráti,0.0,68160
9449,SPD,0.0,68160
9450,STAN,0.0,68160
9451,TOP09,0.0,68160
9452,ČSSD,0.0,68160
9453,ANO,0.0,68161
9454,KDU-ČSL,0.0,68161
9455,KSČM,0.0,68161
9456,ODS,0.0,68161
9457,STAN,0.0,68161
9458,TOP09,0.0,68161
9459,ČSSD,0.0,68161
9460,ANO,0.0,68162
9461,ANO,0.125,68162
9462,KDU-ČSL,0.0,68162
9463,KSČM,0.0,68162
9464,ODS,0.0,68162
9465,SPD,0.0,68162
9466,STAN,0.0,68162
9467,TOP09,0.0,68162
9468,ČSSD,0.0,68162
9469,ČSSD,0.4,68162
9470,ANO,0.0,68163
9471,KDU-ČSL,0.0,68163
9472,KSČM,0.0,68163
9473,ODS,0.0,68163
9474,Piráti,0.0,68163
9475,SPD,0.0,68163
9476,STAN,0.0,68163
9477,TOP09,0.0,68163
9478,TOP09,1.0,68163
9479,ČSSD,0.0,68163
9480,ANO,0.0,68164
9481,KDU-ČSL,0.0,68164
9482,KSČM,0.0,68164
9483,ODS,0.0,68164
9484,Piráti,0.0,68164
9485,SPD,0.0,68164
9486,STAN,0.0,68164
9487,TOP09,0.0,68164
9488,ČSSD,0.0,68164
9489,ANO,0.0,68165
9490,KDU-ČSL,0.0,68165
9491,ODS,0.0,68165
9492,Piráti,0.0,68165
9493,STAN,0.0,68165
9494,TOP09,0.0,68165
9495,ANO,0.0,68166
9496,KDU-ČSL,0.0,68166
9497,KSČM,0.0,68166
9498,ODS,0.0,68166
9499,Piráti,0.0,68166
9500,SPD,0.0,68166
9501,STAN,0.0,68166
9502,TOP09,0.0,68166
9503,ČSSD,0.0,68166
9504,ANO,0.0,68167
9505,KDU-ČSL,0.0,68167
9506,KSČM,0.0,68167
9507,ODS,0.0,68167
9508,Piráti,0.0,68167
9509,SPD,0.0,68167
9510,STAN,0.0,68167
9511,TOP09,0.0,68167
9512,ČSSD,0.0,68167
9513,ANO,0.0,68168
9514,KDU-ČSL,0.0,68168
9515,KSČM,0.0,68168
9516,ODS,0.0,68168
9517,Piráti,0.0,68168
9518,SPD,0.0,68168
9519,STAN,0.0,68168
9520,TOP09,0.0,68168
9521,ČSSD,0.0,68168
9522,ČSSD,0.42857142857142855,68168
9523,ANO,0.0,68169
9524,ANO,0.09433962264150944,68169
9525,KDU-ČSL,0.0,68169
9526,KSČM,0.0,68169
9527,ODS,0.0,68169
9528,Piráti,0.0,68169
9529,SPD,0.0,68169
9530,STAN,0.0,68169
9531,TOP09,0.0,68169
9532,ČSSD,0.0,68169
9533,ANO,0.0,68170
9534,KDU-ČSL,0.0,68170
9535,KSČM,0.0,68170
9536,KSČM,0.09090909090909091,68170
9537,ODS,0.0,68170
9538,Piráti,0.0,68170
9539,SPD,0.0,68170
9540,STAN,0.0,68170
9541,TOP09,0.0,68170
9542,ČSSD,0.0,68170
9543,ANO,0.0,68171
9544,KDU-ČSL,0.0,68171
9545,KSČM,0.0,68171
9546,ODS,0.0,68171
9547,Piráti,0.0,68171
9548,SPD,0.0,68171
9549,STAN,0.0,68171
9550,TOP09,0.0,68171
9551,ČSSD,0.0,68171
9552,ANO,0.0,68172
9553,KDU-ČSL,0.0,68172
9554,KSČM,0.0,68172
9555,ODS,0.0,68172
9556,Piráti,0.0,68172
9557,SPD,0.0,68172
9558,STAN,0.0,68172
9559,TOP09,0.0,68172
9560,ČSSD,0.0,68172
9561,ANO,0.0,68173
9562,ANO,0.01818181818181818,68173
9563,KDU-ČSL,0.0,68173
9564,KSČM,0.0,68173
9565,ODS,0.0,68173
9566,SPD,0.0,68173
9567,STAN,0.0,68173
9568,TOP09,0.0,68173
9569,ČSSD,0.0,68173
9570,ANO,0.0,68174
9571,KDU-ČSL,0.0,68174
9572,KSČM,0.0,68174
9573,ODS,0.0,68174
9574,Piráti,0.0,68174
9575,SPD,0.0,68174
9576,STAN,0.0,68174
9577,TOP09,0.0,68174
9578,ČSSD,0.0,68174
